age,gender,user_id,product_id,region,device,category,price,rating,hour,dayofweek,clicked,purchased,weight
23,F,user_821,product_60,Upper West,mobile,Sports,170,3.7,6,1,1,0,0.55
24,F,user_605,product_42,Eastern,mobile,Groceries,50,4.7,6,1,0,0,0.05
39,M,user_552,product_133,Western,mobile,Electronics,657,3.4,7,1,1,0,0.55
27,M,user_13,product_226,Upper East,mobile,Books,39,3.6,7,1,0,0,0.05
33,M,user_540,product_19,Ashanti,mobile,Sports,175,4.0,7,1,0,0,0.05
30,M,user_434,product_111,Upper East,desktop,Health & Beauty,95,4.1,7,1,0,0,0.05
31,M,user_150,product_226,Ashanti,mobile,Books,39,3.6,8,1,1,1,3.05
50,F,user_437,product_47,Ashanti,desktop,Groceries,58,3.5,8,1,0,0,0.05
43,M,user_320,product_144,Volta,mobile,Clothing,206,3.6,8,1,1,0,0.55
35,M,user_77,product_43,Western,mobile,Home Appliances,922,4.0,9,1,1,0,0.55
58,M,user_820,product_179,Northern,mobile,Books,52,3.8,9,1,1,0,0.55
32,M,user_549,product_70,Upper West,mobile,Mobile Phones,1152,3.8,9,1,1,0,0.55
57,M,user_431,product_179,Eastern,desktop,Books,52,3.8,9,1,0,0,0.05
18,F,user_364,product_133,Upper West,mobile,Electronics,657,3.4,10,1,1,0,0.55
59,F,user_705,product_63,Upper West,mobile,Home Appliances,696,4.2,10,1,1,0,0.55
41,F,user_645,product_72,Western,mobile,Health & Beauty,75,3.9,11,1,0,0,0.05
33,F,user_527,product_121,Greater Accra,mobile,Home Appliances,947,4.1,11,1,0,0,0.05
65,M,user_31,product_70,Ashanti,mobile,Mobile Phones,1152,3.8,11,1,0,0,0.05
20,F,user_179,product_35,Upper East,mobile,Clothing,192,5.0,11,1,0,0,0.05
64,M,user_561,product_26,Upper East,mobile,Sports,220,3.3,11,1,0,0,0.05
49,F,user_618,product_140,Volta,mobile,Electronics,670,3.4,12,1,1,0,0.55
53,M,user_237,product_63,Western,mobile,Home Appliances,696,4.2,12,1,1,0,0.55
60,F,user_8,product_26,Northern,mobile,Sports,220,3.3,12,1,0,0,0.05
28,F,user_219,product_26,Upper West,mobile,Sports,220,3.3,12,1,0,0,0.05
54,M,user_606,product_63,Upper West,desktop,Home Appliances,696,4.2,12,1,1,1,3.05
50,F,user_608,product_10,Volta,mobile,Home Appliances,898,3.8,13,1,0,0,0.05
51,M,user_650,product_16,Western,mobile,Mobile Phones,1400,3.7,13,1,0,0,0.05
35,F,user_6,product_113,Greater Accra,desktop,Groceries,32,4.4,13,1,0,0,0.05
52,M,user_337,product_26,Western,mobile,Sports,220,3.3,14,1,0,0,0.05
49,F,user_385,product_114,Greater Accra,desktop,Home Appliances,1060,3.7,14,1,1,0,0.55
36,M,user_180,product_56,Greater Accra,mobile,Health & Beauty,41,4.6,14,1,1,1,3.05
41,M,user_169,product_222,Ashanti,mobile,Health & Beauty,94,2.7,14,1,0,0,0.05
21,M,user_384,product_84,Western,mobile,Health & Beauty,75,3.9,15,1,0,0,0.05
28,F,user_858,product_121,Volta,mobile,Home Appliances,947,4.1,15,1,0,0,0.05
27,F,user_96,product_133,Upper West,mobile,Electronics,657,3.4,16,1,0,0,0.05
53,M,user_292,product_105,Western,mobile,Electronics,528,3.8,16,1,0,0,0.05
27,F,user_712,product_86,Western,mobile,Electronics,816,3.6,16,1,0,0,0.05
64,F,user_679,product_84,Ashanti,mobile,Health & Beauty,75,3.9,16,1,1,1,3.05
44,M,user_356,product_110,Upper East,mobile,Groceries,42,3.0,16,1,0,0,0.05
58,M,user_732,product_77,Upper East,mobile,Books,45,4.2,17,1,1,1,3.05
19,M,user_285,product_60,Central,mobile,Sports,170,3.7,17,1,0,0,0.05
48,M,user_155,product_218,Ashanti,mobile,Electronics,694,3.7,17,1,1,0,0.55
25,M,user_163,product_115,Eastern,mobile,Electronics,854,3.1,17,1,0,0,0.05
54,M,user_845,product_125,Eastern,mobile,Clothing,140,3.8,18,1,0,0,0.05
52,F,user_4,product_218,Eastern,mobile,Electronics,694,3.7,18,1,1,0,0.55
57,M,user_513,product_9,Eastern,mobile,Electronics,1120,4.5,18,1,0,0,0.05
23,M,user_781,product_115,Ashanti,mobile,Electronics,854,3.1,19,1,1,0,0.55
64,F,user_679,product_100,Ashanti,mobile,Clothing,117,3.3,19,1,0,0,0.05
43,M,user_510,product_133,Upper West,mobile,Electronics,657,3.4,20,1,0,0,0.05
38,F,user_529,product_133,Northern,mobile,Electronics,657,3.4,20,1,1,1,3.05
21,M,user_643,product_110,Ashanti,mobile,Groceries,42,3.0,20,1,1,0,0.55
48,F,user_60,product_113,Northern,mobile,Groceries,32,4.4,20,1,1,1,3.05
57,M,user_28,product_47,Upper East,mobile,Groceries,58,3.5,20,1,1,1,3.05
50,M,user_560,product_144,Ashanti,desktop,Clothing,206,3.6,20,1,1,1,3.05
35,M,user_188,product_99,Ashanti,desktop,Clothing,174,4.9,20,1,0,0,0.05
39,F,user_961,product_139,Volta,mobile,Electronics,720,3.3,20,1,1,0,0.55
25,M,user_469,product_170,Northern,desktop,Groceries,47,3.9,21,1,1,0,0.55
55,M,user_792,product_139,Central,desktop,Electronics,720,3.3,21,1,1,0,0.55
57,M,user_289,product_202,Ashanti,mobile,Sports,188,4.1,21,1,1,0,0.55
50,M,user_584,product_6,Upper West,mobile,Sports,225,3.3,21,1,0,0,0.05
19,M,user_860,product_184,Greater Accra,mobile,Home Appliances,798,3.7,22,1,1,0,0.55
39,F,user_228,product_81,Greater Accra,mobile,Mobile Phones,1426,3.8,22,1,0,0,0.05
65,M,user_12,product_16,Upper West,mobile,Mobile Phones,1400,3.7,22,1,1,1,3.05
61,M,user_801,product_26,Ashanti,mobile,Sports,220,3.3,22,1,0,0,0.05
19,F,user_78,product_144,Northern,desktop,Clothing,206,3.6,22,1,1,0,0.55
58,F,user_970,product_26,Upper East,desktop,Sports,220,3.3,23,1,1,1,3.05
20,F,user_218,product_134,Greater Accra,mobile,Electronics,576,4.2,23,1,0,0,0.05
20,M,user_231,product_26,Central,mobile,Sports,220,3.3,23,1,0,0,0.05
38,M,user_895,product_86,Upper West,mobile,Electronics,816,3.6,23,1,1,0,0.55
27,F,user_819,product_42,Volta,desktop,Groceries,50,4.7,23,1,1,0,0.55
41,F,user_841,product_144,Central,mobile,Clothing,206,3.6,0,2,0,0,0.05
52,M,user_371,product_184,Western,desktop,Home Appliances,798,3.7,0,2,1,0,0.55
45,F,user_199,product_60,Upper West,desktop,Sports,170,3.7,1,2,1,0,0.55
46,F,user_539,product_124,Western,desktop,Mobile Phones,1183,4.6,1,2,0,0,0.05
31,M,user_789,product_81,Northern,mobile,Mobile Phones,1426,3.8,1,2,0,0,0.05
45,M,user_936,product_40,Upper East,mobile,Clothing,86,4.3,3,2,0,0,0.05
57,M,user_757,product_82,Eastern,mobile,Health & Beauty,52,3.3,3,2,1,0,0.55
33,M,user_216,product_144,Central,mobile,Clothing,206,3.6,4,2,1,0,0.55
57,F,user_648,product_175,Ashanti,mobile,Groceries,41,4.5,4,2,0,0,0.05
18,M,user_302,product_168,Greater Accra,mobile,Health & Beauty,56,4.1,4,2,1,0,0.55
26,M,user_589,product_220,Northern,mobile,Electronics,743,3.5,4,2,0,0,0.05
41,F,user_765,product_184,Volta,mobile,Home Appliances,798,3.7,4,2,0,0,0.05
56,M,user_697,product_170,Ashanti,mobile,Groceries,47,3.9,5,2,1,1,3.05
56,M,user_696,product_81,Eastern,mobile,Mobile Phones,1426,3.8,5,2,0,0,0.05
23,M,user_214,product_136,Northern,mobile,Books,56,3.6,5,2,0,0,0.05
25,F,user_536,product_108,Upper East,mobile,Clothing,161,4.5,6,2,0,0,0.05
46,F,user_423,product_26,Northern,mobile,Sports,220,3.3,6,2,0,0,0.05
55,F,user_983,product_71,Ashanti,mobile,Clothing,153,4.5,7,2,0,0,0.05
24,F,user_778,product_244,Greater Accra,desktop,Health & Beauty,105,3.5,7,2,0,0,0.05
44,F,user_280,product_218,Volta,mobile,Electronics,694,3.7,7,2,1,1,3.05
38,M,user_563,product_133,Western,mobile,Electronics,657,3.4,7,2,0,0,0.05
57,F,user_909,product_179,Western,mobile,Books,52,3.8,8,2,0,0,0.05
27,F,user_454,product_100,Northern,mobile,Clothing,117,3.3,8,2,1,0,0.55
40,M,user_9,product_4,Central,mobile,Health & Beauty,83,4.0,8,2,1,0,0.55
44,F,user_63,product_26,Upper West,mobile,Sports,220,3.3,9,2,0,0,0.05
20,M,user_878,product_100,Greater Accra,mobile,Clothing,117,3.3,9,2,0,0,0.05
41,F,user_795,product_82,Volta,desktop,Health & Beauty,52,3.3,9,2,1,0,0.55
45,F,user_898,product_133,Ashanti,mobile,Electronics,657,3.4,10,2,1,1,3.05
39,F,user_393,product_18,Upper East,desktop,Books,70,4.2,10,2,1,0,0.55
48,M,user_155,product_129,Ashanti,mobile,Clothing,158,3.6,10,2,0,0,0.05
23,F,user_944,product_184,Greater Accra,mobile,Home Appliances,798,3.7,11,2,1,0,0.55
57,M,user_431,product_26,Eastern,desktop,Sports,220,3.3,11,2,1,0,0.55
64,M,user_379,product_144,Greater Accra,desktop,Clothing,206,3.6,11,2,1,0,0.55
34,M,user_270,product_144,Upper East,mobile,Clothing,206,3.6,11,2,1,0,0.55
24,F,user_778,product_77,Greater Accra,desktop,Books,45,4.2,11,2,1,0,0.55
20,F,user_447,product_243,Volta,mobile,Groceries,45,4.4,12,2,0,0,0.05
56,M,user_491,product_144,Northern,mobile,Clothing,206,3.6,12,2,1,0,0.55
36,M,user_835,product_138,Northern,mobile,Books,59,4.2,13,2,1,0,0.55
62,F,user_59,product_216,Upper West,mobile,Sports,199,5.0,13,2,1,0,0.55
32,F,user_964,product_3,Volta,mobile,Health & Beauty,83,3.8,14,2,0,0,0.05
57,M,user_307,product_236,Greater Accra,mobile,Mobile Phones,1164,4.1,14,2,1,0,0.55
59,M,user_806,product_95,Ashanti,mobile,Sports,166,3.9,14,2,0,0,0.05
33,F,user_492,product_84,Volta,mobile,Health & Beauty,75,3.9,14,2,1,0,0.55
26,F,user_678,product_170,Western,mobile,Groceries,47,3.9,14,2,1,1,3.05
36,F,user_245,product_89,Eastern,mobile,Clothing,202,3.7,14,2,1,0,0.55
65,M,user_514,product_102,Eastern,desktop,Books,54,3.6,14,2,0,0,0.05
19,F,user_421,product_125,Northern,mobile,Clothing,140,3.8,15,2,1,0,0.55
59,M,user_439,product_77,Upper East,mobile,Books,45,4.2,16,2,1,1,3.05
35,F,user_557,product_63,Upper East,mobile,Home Appliances,696,4.2,16,2,1,0,0.55
32,M,user_549,product_77,Upper West,mobile,Books,45,4.2,16,2,1,0,0.55
62,F,user_993,product_68,Greater Accra,mobile,Health & Beauty,82,3.8,16,2,1,0,0.55
50,F,user_437,product_234,Ashanti,desktop,Mobile Phones,1130,3.1,16,2,0,0,0.05
64,M,user_714,product_46,Volta,mobile,Groceries,57,3.4,16,2,1,0,0.55
41,M,user_716,product_125,Central,mobile,Clothing,140,3.8,16,2,0,0,0.05
26,F,user_985,product_94,Northern,mobile,Health & Beauty,73,4.1,17,2,0,0,0.05
38,F,user_786,product_109,Upper East,desktop,Home Appliances,845,4.8,17,2,0,0,0.05
33,M,user_388,product_84,Ashanti,mobile,Health & Beauty,75,3.9,17,2,1,0,0.55
64,M,user_378,product_5,Northern,mobile,Groceries,57,3.6,17,2,1,0,0.55
19,M,user_404,product_21,Upper West,mobile,Mobile Phones,1411,3.3,17,2,0,0,0.05
55,M,user_226,product_105,Upper West,mobile,Electronics,528,3.8,17,2,0,0,0.05
44,F,user_406,product_105,Greater Accra,mobile,Electronics,528,3.8,17,2,0,0,0.05
27,M,user_187,product_86,Western,mobile,Electronics,816,3.6,18,2,1,1,3.05
54,F,user_654,product_125,Northern,mobile,Clothing,140,3.8,18,2,1,0,0.55
37,F,user_579,product_82,Upper West,desktop,Health & Beauty,52,3.3,18,2,0,0,0.05
34,M,user_976,product_144,Upper East,mobile,Clothing,206,3.6,18,2,1,1,3.05
50,F,user_11,product_77,Western,mobile,Books,45,4.2,18,2,0,0,0.05
24,F,user_61,product_114,Northern,mobile,Home Appliances,1060,3.7,19,2,1,0,0.55
63,F,user_542,product_95,Eastern,mobile,Sports,166,3.9,19,2,0,0,0.05
24,M,user_971,product_235,Upper West,mobile,Sports,194,4.4,19,2,0,0,0.05
46,M,user_578,product_231,Northern,mobile,Groceries,39,3.7,19,2,1,1,3.05
43,F,user_640,product_73,Eastern,mobile,Groceries,43,3.6,20,2,1,0,0.55
19,M,user_133,product_121,Volta,mobile,Home Appliances,947,4.1,20,2,0,0,0.05
56,F,user_996,product_244,Upper West,mobile,Health & Beauty,105,3.5,20,2,1,0,0.55
22,M,user_973,product_33,Ashanti,mobile,Groceries,43,3.6,20,2,1,1,3.05
35,F,user_804,product_99,Western,mobile,Clothing,174,4.9,20,2,1,0,0.55
30,M,user_160,product_86,Central,mobile,Electronics,816,3.6,20,2,0,0,0.05
55,M,user_792,product_84,Central,desktop,Health & Beauty,75,3.9,21,2,1,1,3.05
24,M,user_397,product_184,Greater Accra,mobile,Home Appliances,798,3.7,21,2,0,0,0.05
53,F,user_109,product_8,Eastern,mobile,Books,73,3.0,22,2,0,0,0.05
57,M,user_992,product_179,Ashanti,mobile,Books,52,3.8,22,2,0,0,0.05
58,M,user_846,product_95,Northern,mobile,Sports,166,3.9,22,2,1,0,0.55
64,F,user_15,product_104,Upper West,mobile,Health & Beauty,43,4.4,23,2,1,0,0.55
43,M,user_881,product_57,Greater Accra,mobile,Health & Beauty,60,4.1,0,3,1,1,3.05
33,F,user_788,product_179,Northern,mobile,Books,52,3.8,1,3,1,0,0.55
42,F,user_688,product_1,Greater Accra,mobile,Health & Beauty,100,3.5,1,3,1,0,0.55
31,F,user_164,product_163,Upper West,desktop,Home Appliances,977,3.8,1,3,0,0,0.05
63,M,user_761,product_216,Western,mobile,Sports,199,5.0,1,3,0,0,0.05
50,M,user_373,product_95,Ashanti,desktop,Sports,166,3.9,1,3,0,0,0.05
53,F,user_183,product_216,Central,mobile,Sports,199,5.0,2,3,0,0,0.05
48,M,user_155,product_170,Ashanti,mobile,Groceries,47,3.9,2,3,0,0,0.05
35,F,user_793,product_216,Ashanti,desktop,Sports,199,5.0,2,3,1,1,3.05
37,F,user_333,product_40,Central,mobile,Clothing,86,4.3,2,3,0,0,0.05
41,M,user_308,product_53,Central,desktop,Electronics,692,3.3,2,3,0,0,0.05
51,F,user_749,product_100,Western,desktop,Clothing,117,3.3,3,3,0,0,0.05
54,F,user_257,product_168,Upper West,mobile,Health & Beauty,56,4.1,3,3,1,0,0.55
59,M,user_439,product_53,Upper East,mobile,Electronics,692,3.3,3,3,1,0,0.55
48,F,user_502,product_163,Upper East,mobile,Home Appliances,977,3.8,3,3,0,0,0.05
19,M,user_110,product_200,Central,mobile,Groceries,54,4.4,3,3,1,0,0.55
37,M,user_410,product_223,Upper West,mobile,Sports,233,3.7,4,3,0,0,0.05
61,M,user_278,product_207,Central,mobile,Home Appliances,580,4.5,4,3,1,0,0.55
40,F,user_82,product_81,Western,mobile,Mobile Phones,1426,3.8,4,3,1,1,3.05
33,M,user_273,product_5,Upper East,mobile,Groceries,57,3.6,5,3,1,1,3.05
39,M,user_818,product_57,Upper West,mobile,Health & Beauty,60,4.1,5,3,0,0,0.05
63,M,user_695,product_95,Northern,mobile,Sports,166,3.9,5,3,1,1,3.05
37,F,user_100,product_184,Ashanti,desktop,Home Appliances,798,3.7,6,3,1,0,0.55
27,M,user_13,product_84,Upper East,mobile,Health & Beauty,75,3.9,7,3,0,0,0.05
28,F,user_219,product_42,Upper West,mobile,Groceries,50,4.7,7,3,1,1,3.05
47,F,user_629,product_56,Greater Accra,mobile,Health & Beauty,41,4.6,7,3,1,0,0.55
18,M,user_48,product_86,Volta,mobile,Electronics,816,3.6,8,3,0,0,0.05
20,F,user_218,product_43,Greater Accra,mobile,Home Appliances,922,4.0,8,3,1,0,0.55
50,M,user_438,product_56,Greater Accra,mobile,Health & Beauty,41,4.6,9,3,1,0,0.55
51,F,user_733,product_87,Upper East,mobile,Electronics,493,3.6,10,3,0,0,0.05
41,M,user_227,product_145,Upper East,mobile,Sports,223,3.2,10,3,0,0,0.05
62,M,user_699,product_133,Upper East,mobile,Electronics,657,3.4,10,3,0,0,0.05
64,F,user_677,product_207,Western,mobile,Home Appliances,580,4.5,11,3,1,0,0.55
38,F,user_786,product_26,Upper East,desktop,Sports,220,3.3,11,3,0,0,0.05
36,M,user_939,product_110,Northern,mobile,Groceries,42,3.0,11,3,0,0,0.05
57,F,user_478,product_63,Eastern,mobile,Home Appliances,696,4.2,11,3,0,0,0.05
35,M,user_350,product_163,Upper East,mobile,Home Appliances,977,3.8,11,3,0,0,0.05
42,F,user_173,product_10,Northern,desktop,Home Appliances,898,3.8,11,3,0,0,0.05
64,M,user_659,product_231,Central,desktop,Groceries,39,3.7,12,3,1,0,0.55
32,F,user_98,product_226,Upper West,desktop,Books,39,3.6,12,3,0,0,0.05
24,F,user_360,product_133,Ashanti,desktop,Electronics,657,3.4,13,3,0,0,0.05
57,M,user_244,product_198,Central,mobile,Electronics,732,4.0,13,3,0,0,0.05
63,F,user_542,product_157,Eastern,mobile,Books,71,4.1,13,3,0,0,0.05
51,F,user_799,product_186,Greater Accra,mobile,Sports,149,2.5,13,3,1,0,0.55
22,F,user_208,product_5,Eastern,mobile,Groceries,57,3.6,13,3,0,0,0.05
46,F,user_423,product_243,Northern,mobile,Groceries,45,4.4,14,3,0,0,0.05
34,M,user_23,product_11,Northern,mobile,Clothing,90,3.2,14,3,0,0,0.05
43,F,user_87,product_218,Central,desktop,Electronics,694,3.7,14,3,1,0,0.55
53,F,user_766,product_131,Ashanti,desktop,Clothing,171,4.4,14,3,0,0,0.05
26,F,user_864,product_175,Eastern,mobile,Groceries,41,4.5,16,3,1,1,3.05
53,M,user_669,product_37,Western,mobile,Groceries,60,3.3,16,3,1,0,0.55
45,F,user_816,product_86,Western,mobile,Electronics,816,3.6,16,3,1,1,3.05
54,F,user_995,product_75,Eastern,mobile,Sports,202,4.9,16,3,1,0,0.55
48,F,user_646,product_186,Upper East,mobile,Sports,149,2.5,16,3,1,1,3.05
41,F,user_795,product_212,Volta,desktop,Health & Beauty,107,4.1,16,3,1,0,0.55
21,M,user_384,product_133,Western,mobile,Electronics,657,3.4,16,3,0,0,0.05
62,M,user_258,product_184,Northern,mobile,Home Appliances,798,3.7,18,3,0,0,0.05
44,F,user_191,product_129,Upper West,mobile,Clothing,158,3.6,18,3,0,0,0.05
40,F,user_298,product_26,Ashanti,mobile,Sports,220,3.3,18,3,0,0,0.05
34,F,user_405,product_213,Ashanti,mobile,Groceries,55,3.7,18,3,0,0,0.05
58,M,user_732,product_218,Upper East,mobile,Electronics,694,3.7,18,3,1,0,0.55
25,M,user_683,product_212,Upper West,mobile,Health & Beauty,107,4.1,19,3,1,0,0.55
58,M,user_732,product_212,Upper East,mobile,Health & Beauty,107,4.1,20,3,1,0,0.55
19,M,user_133,product_44,Volta,mobile,Health & Beauty,47,3.0,20,3,1,1,3.05
53,M,user_669,product_212,Western,mobile,Health & Beauty,107,4.1,20,3,1,0,0.55
19,M,user_956,product_42,Upper West,mobile,Groceries,50,4.7,21,3,1,1,3.05
42,F,user_494,product_137,Northern,desktop,Sports,205,4.7,22,3,0,0,0.05
60,M,user_901,product_26,Eastern,desktop,Sports,220,3.3,23,3,0,0,0.05
39,F,user_615,product_47,Upper East,mobile,Groceries,58,3.5,23,3,0,0,0.05
20,M,user_457,product_16,Northern,desktop,Mobile Phones,1400,3.7,23,3,0,0,0.05
19,F,user_70,product_84,Western,desktop,Health & Beauty,75,3.9,0,4,1,0,0.55
32,F,user_724,product_58,Western,mobile,Sports,198,3.9,1,4,0,0,0.05
40,F,user_760,product_209,Ashanti,desktop,Mobile Phones,997,4.5,2,4,1,0,0.55
65,F,user_347,product_104,Western,mobile,Health & Beauty,43,4.4,2,4,1,1,3.05
57,F,user_284,product_133,Eastern,mobile,Electronics,657,3.4,3,4,1,1,3.05
57,M,user_757,product_104,Eastern,mobile,Health & Beauty,43,4.4,3,4,1,0,0.55
63,M,user_116,product_234,Upper East,mobile,Mobile Phones,1130,3.1,4,4,1,0,0.55
43,M,user_598,product_32,Eastern,desktop,Electronics,668,3.6,4,4,0,0,0.05
24,M,user_634,product_244,Ashanti,mobile,Health & Beauty,105,3.5,4,4,1,0,0.55
56,M,user_697,product_159,Ashanti,mobile,Books,65,3.4,4,4,0,0,0.05
42,F,user_173,product_170,Northern,desktop,Groceries,47,3.9,4,4,1,1,3.05
55,F,user_725,product_144,Western,mobile,Clothing,206,3.6,5,4,1,0,0.55
25,M,user_130,product_138,Central,mobile,Books,59,4.2,5,4,1,1,3.05
56,M,user_138,product_170,Upper West,desktop,Groceries,47,3.9,5,4,0,0,0.05
24,F,user_354,product_142,Ashanti,mobile,Sports,116,3.5,5,4,1,0,0.55
29,F,user_193,product_63,Northern,mobile,Home Appliances,696,4.2,5,4,0,0,0.05
30,F,user_75,product_250,Upper East,mobile,Groceries,68,3.1,6,4,1,0,0.55
57,F,user_478,product_125,Eastern,mobile,Clothing,140,3.8,6,4,0,0,0.05
54,F,user_854,product_175,Western,mobile,Groceries,41,4.5,6,4,0,0,0.05
21,M,user_91,product_62,Western,desktop,Groceries,57,3.4,6,4,1,0,0.55
27,M,user_249,product_170,Eastern,mobile,Groceries,47,3.9,6,4,1,1,3.05
32,M,user_203,product_10,Western,mobile,Home Appliances,898,3.8,8,4,1,0,0.55
52,F,user_225,product_84,Volta,mobile,Health & Beauty,75,3.9,8,4,1,1,3.05
35,F,user_230,product_170,Upper West,mobile,Groceries,47,3.9,8,4,0,0,0.05
56,M,user_735,product_73,Central,desktop,Groceries,43,3.6,8,4,0,0,0.05
64,F,user_181,product_218,Volta,mobile,Electronics,694,3.7,9,4,1,0,0.55
44,M,user_581,product_77,Volta,mobile,Books,45,4.2,9,4,1,1,3.05
18,M,user_851,product_221,Western,mobile,Health & Beauty,95,4.1,9,4,0,0,0.05
48,M,user_849,product_144,Upper East,mobile,Clothing,206,3.6,10,4,1,1,3.05
37,F,user_754,product_216,Eastern,mobile,Sports,199,5.0,10,4,1,1,3.05
31,F,user_709,product_5,Greater Accra,mobile,Groceries,57,3.6,10,4,0,0,0.05
51,M,user_213,product_2,Ashanti,mobile,Health & Beauty,51,4.3,10,4,0,0,0.05
41,F,user_765,product_115,Volta,mobile,Electronics,854,3.1,11,4,1,0,0.55
57,F,user_284,product_243,Eastern,mobile,Groceries,45,4.4,11,4,0,0,0.05
50,M,user_726,product_184,Upper East,desktop,Home Appliances,798,3.7,12,4,0,0,0.05
19,M,user_154,product_189,Volta,desktop,Sports,173,4.5,12,4,1,0,0.55
52,F,user_853,product_120,Upper East,mobile,Electronics,938,3.9,12,4,0,0,0.05
40,M,user_564,product_73,Northern,mobile,Groceries,43,3.6,12,4,0,0,0.05
29,F,user_92,product_144,Ashanti,mobile,Clothing,206,3.6,12,4,0,0,0.05
47,F,user_856,product_138,Upper East,mobile,Books,59,4.2,13,4,0,0,0.05
53,M,user_920,product_122,Northern,mobile,Sports,190,4.2,13,4,1,0,0.55
43,F,user_229,product_30,Eastern,desktop,Clothing,147,4.5,13,4,0,0,0.05
48,F,user_621,product_157,Eastern,mobile,Books,71,4.1,14,4,1,0,0.55
32,F,user_152,product_144,Eastern,mobile,Clothing,206,3.6,14,4,1,0,0.55
31,M,user_914,product_115,Greater Accra,mobile,Electronics,854,3.1,14,4,0,0,0.05
63,F,user_875,product_82,Upper East,mobile,Health & Beauty,52,3.3,14,4,0,0,0.05
36,M,user_180,product_133,Greater Accra,mobile,Electronics,657,3.4,14,4,1,0,0.55
61,M,user_57,product_89,Volta,mobile,Clothing,202,3.7,14,4,0,0,0.05
59,F,user_440,product_86,Ashanti,mobile,Electronics,816,3.6,14,4,1,0,0.55
21,M,user_764,product_61,Upper East,mobile,Books,59,2.7,14,4,0,0,0.05
62,F,user_597,product_144,Eastern,mobile,Clothing,206,3.6,14,4,1,0,0.55
22,M,user_607,product_81,Eastern,mobile,Mobile Phones,1426,3.8,15,4,0,0,0.05
57,F,user_870,product_39,Western,desktop,Mobile Phones,1380,4.5,15,4,0,0,0.05
64,M,user_714,product_148,Volta,mobile,Mobile Phones,1788,4.8,15,4,0,0,0.05
29,F,user_92,product_133,Ashanti,mobile,Electronics,657,3.4,16,4,1,0,0.55
57,F,user_611,product_144,Central,mobile,Clothing,206,3.6,16,4,1,0,0.55
42,M,user_775,product_108,Central,mobile,Clothing,161,4.5,16,4,1,0,0.55
25,M,user_683,product_144,Upper West,mobile,Clothing,206,3.6,17,4,1,1,3.05
29,F,user_85,product_76,Western,mobile,Mobile Phones,1355,4.3,17,4,0,0,0.05
36,F,user_54,product_23,Upper West,desktop,Books,70,4.8,18,4,0,0,0.05
64,M,user_659,product_144,Central,desktop,Clothing,206,3.6,18,4,1,0,0.55
57,M,user_992,product_138,Ashanti,mobile,Books,59,4.2,18,4,1,0,0.55
60,M,user_442,product_133,Volta,mobile,Electronics,657,3.4,18,4,0,0,0.05
49,F,user_618,product_114,Volta,mobile,Home Appliances,1060,3.7,19,4,0,0,0.05
50,M,user_16,product_100,Central,mobile,Clothing,117,3.3,19,4,0,0,0.05
28,F,user_51,product_186,Western,mobile,Sports,149,2.5,19,4,1,0,0.55
64,F,user_679,product_61,Ashanti,mobile,Books,59,2.7,19,4,0,0,0.05
63,M,user_62,product_100,Central,desktop,Clothing,117,3.3,20,4,0,0,0.05
27,F,user_609,product_212,Upper East,mobile,Health & Beauty,107,4.1,20,4,1,1,3.05
31,F,user_400,product_63,Central,mobile,Home Appliances,696,4.2,20,4,0,0,0.05
